75,3,-2,1,1,-10,-2,-1,-127,-16,-127,10.246950765959598,
77,3,-3,1,0,-10,-2,-1,-127,-16,-127,10.246950765959598,
79,3,-2,1,1,-11,-2,-1,-127,-17,-127,11.224972160321824,
81,3,-3,0,0,-11,-2,-1,-127,-18,-127,11.224972160321824,
83,3,-3,0,1,-12,-2,-1,-127,-19,-127,12.206555615733702,
86,3,-3,1,0,-13,-2,-1,-127,-21,-127,13.19090595827292,
88,3,-3,1,1,-14,-2,-1,-127,-23,-127,14.177446878757825,
90,3,-4,1,1,-15,-2,0,-127,-25,-127,15.132745950421556,
92,3,-3,1,0,-16,-2,0,-127,-28,-127,16.1245154965971,
94,3,-4,1,0,-17,-2,0,-127,-32,-127,17.11724276862369,
96,3,-4,1,1,-18,-2,0,-127,-35,-127,18.110770276274835,
98,3,-4,1,1,-20,-2,1,-127,-41,-127,20.12461179749811,
100,3,-5,1,1,-22,-2,2,-127,-46,-127,22.181073012818835,
102,3,-4,1,1,-23,-2,3,-127,-52,-127,23.280893453645632,
106,3,-5,1,1,-25,-3,4,-127,-59,-127,25.495097567963924,
108,3,-5,0,1,-28,-4,6,-127,-69,-127,28.91366458960192,
110,3,-6,0,2,-30,-4,7,-127,-76,-127,31.064449134018133,
112,3,-7,1,2,-31,-4,9,-127,-84,-127,32.526911934581186,
114,3,-7,0,2,-33,-6,10,-127,-92,-127,35.0,
116,3,-7,0,3,-35,-6,12,-127,-101,-127,37.48332962798263,
118,3,-7,0,3,-36,-7,14,-127,-114,-127,39.25557285278104,
120,3,-7,0,3,-37,-8,16,-127,-122,-127,41.09744517606904,
122,3,-7,-1,4,-37,-9,18,-127,-128,-127,42.118879377305376,
124,3,-7,-1,4,-39,-9,20,-125,-128,-125,44.74371464239419,
126,3,-7,-1,4,-39,-10,21,-121,-128,-121,45.40925015897091,
-127,3,-7,-1,5,-39,-11,23,-118,-128,-118,46.593991028886975,
-125,3,-7,-1,5,-40,-13,26,-117,-128,-117,49.44694126030446,
-123,3,-7,-1,5,-40,-13,27,-118,-128,-118,49.9799959983992,
-121,3,-8,-1,5,-41,-14,28,-121,-128,-121,51.58488150611572,
-117,3,-8,-2,5,-41,-15,29,-125,-128,-125,52.41183072551463,
-115,3,-8,-1,6,-42,-16,30,-127,-128,-127,54.037024344425184,
-113,3,-8,-2,7,-44,-17,30,-127,-128,-127,55.90169943749474,
-111,3,-8,-2,6,-44,-17,31,-127,-119,-127,56.444663166680336,
-109,3,-9,-2,6,-45,-18,30,-127,-105,-127,57.0,
-107,3,-9,-2,7,-46,-19,31,-127,-88,-127,58.63446085707619,
-105,3,-9,-2,7,-47,-19,31,-127,-60,-127,59.42221806698232,
-103,3,-9,-2,6,-46,-18,31,-127,-41,-127,58.31809324729333,
-101,3,-8,-1,6,-46,-17,32,-127,-20,-127,58.557663887829406,
-99,3,-8,-1,6,-45,-16,31,-127,0,-127,56.938563381947034,
-97,3,-8,-2,7,-45,-16,32,-127,20,-127,57.48912940721924,
-95,3,-8,-2,7,-45,-17,32,-127,50,-127,57.77542730261716,
-93,3,-8,-2,7,-44,-18,33,-127,69,-127,57.87054518492115,
-91,3,-8,-2,7,-42,-18,33,-127,88,-127,56.36488268416781,
-87,3,-7,-2,7,-41,-18,34,-127,104,-127,56.22277118748239,
-84,3,-7,-1,7,-40,-18,34,-127,119,-127,55.49774770204643,
-82,3,-7,-1,7,-38,-17,35,-127,127,-127,54.38749856354859,
-80,3,-7,-2,6,-36,-17,35,-127,127,-127,53.009433122794285,
-78,3,-6,-1,7,-35,-16,35,-127,127,-127,52.01922721455981,
-76,3,-6,-1,6,-33,-16,35,-127,127,-127,50.695167422546305,
-74,3,-6,-1,6,-32,-15,35,-127,127,-127,49.73932046178355,
-72,3,-6,-1,6,-30,-14,34,-127,127,-127,47.45524207081869,
-70,3,-5,-1,6,-29,-14,34,-127,127,-127,46.82947789587238,
-68,3,-5,-1,6,-28,-13,33,-127,127,-127,45.18849411078001,
-66,3,-4,0,6,-27,-12,32,-127,127,-127,43.55456348076513,
-64,3,-5,-1,6,-25,-11,32,-127,127,-127,42.07136793592526,
-62,3,-5,0,5,-24,-10,31,-127,127,-127,40.45985664828782,
-60,3,-5,0,6,-23,-8,30,-127,127,-127,38.63935817272331,
-56,3,-5,1,5,-23,-7,30,-127,127,-127,38.44476557348217,
-54,3,-4,1,6,-22,-6,29,-127,127,-127,36.89173349139343,
-52,3,-4,1,5,-21,-5,29,-127,127,-127,36.15245496505044,
-50,3,-4,1,5,-20,-3,28,-127,127,-127,34.539832078341085,
-48,3,-4,1,5,-19,-2,28,-127,127,-127,33.896902513356586,
-46,3,-4,2,6,-19,0,28,-127,127,-127,33.83784863137726,
-44,3,-4,2,6,-18,0,28,-127,127,-127,33.28663395418648,
-41,3,-4,2,5,-18,1,29,-127,127,-127,34.14674215792775,
-39,3,-3,3,5,-17,3,29,-127,127,-127,33.74907406137241,
-37,3,1,1,4,-15,5,30,-122,127,-122,33.91164991562634,
-35,3,4,3,-4,0,5,33,-116,127,-116,33.37663853655727,
-33,3,-9,5,9,20,-13,22,-126,55,-126,32.449961479175904,
-31,3,8,4,0,-6,14,9,-83,-84,-83,17.69180601295413,
-29,3,4,-1,0,45,32,12,-127,19,-127,56.50663677834667,
-27,3,14,9,3,36,-17,-9,-98,-33,-98,40.8166632639171,
-25,3,16,14,7,63,-2,-10,-92,5,-92,63.8200595424354,
-21,3,5,3,5,109,73,5,-106,98,-106,131.2821389222464,
-19,3,5,3,6,71,67,32,-89,124,-89,102.73266277090262,
-17,3,4,7,9,33,19,22,-93,111,-93,43.977266854592045,
-15,3,2,8,9,37,36,35,-106,127,-106,62.369864518050704,
-13,3,2,9,9,20,50,45,-91,127,-91,70.178344238091,
-11,3,2,9,9,15,48,50,-48,127,-48,70.9154426059656,
-9,3,1,8,9,18,45,51,-5,127,-5,70.35623639735144,
-7,3,1,6,8,15,42,51,34,127,34,67.74953874381728,
-5,3,0,5,7,12,36,49,48,124,48,61.97580172938467,
-3,3,0,5,8,5,26,48,57,115,57,54.817880294662984,
0,3,0,4,7,3,21,44,65,104,65,48.84669896727925,
2,3,-1,3,6,2,19,41,57,99,57,45.232731511594565,
4,3,1,2,5,3,10,31,30,98,30,32.71085446759225,
6,3,0,2,4,5,2,23,3,101,3,23.62202362203543,
8,3,-1,1,4,3,0,18,-26,111,-26,18.24828759089466,
12,3,0,1,4,0,0,16,-56,123,-56,16.0,
14,3,1,1,5,0,0,16,-82,127,-82,16.0,
16,3,1,1,5,6,0,17,-118,127,-118,18.027756377319946,
18,3,2,2,4,11,0,19,-127,127,-127,21.95449840010015,
20,3,4,3,5,18,0,21,-127,127,-127,27.65863337187866,
22,3,6,3,4,26,1,21,-127,127,-127,33.436506994600975,
24,3,7,3,2,36,3,21,-127,127,-127,41.78516483155236,
26,3,6,3,2,46,8,16,-127,127,-127,49.35585071701227,
28,3,7,3,1,48,12,12,-127,127,-127,50.91168824543142,
30,3,7,4,1,47,14,7,-127,127,-127,49.53786430600334,
32,3,8,3,1,46,15,3,-127,117,-127,48.47679857416329,
34,3,8,4,0,48,16,0,-127,105,-127,50.59644256269407,
36,3,8,4,0,50,16,-5,-127,91,-127,52.73518749374084,
38,3,8,3,0,51,15,-6,-122,90,-122,53.49766350038102,
40,3,8,4,0,54,16,-8,-104,86,-104,56.88585061331157,
