-58,3,-3,2,1,-10,4,1,-27,3,-27,10.816653826391969,
-56,3,-3,1,1,-10,4,1,-26,3,-26,10.816653826391969,
-54,3,-3,2,1,-10,4,1,-25,4,-25,10.816653826391969,
-52,3,-3,1,1,-10,4,1,-25,5,-25,10.816653826391969,
-50,3,-3,2,1,-10,4,1,-23,6,-23,10.816653826391969,
-46,3,-3,1,1,-10,5,1,-22,7,-22,11.224972160321824,
-44,3,-3,2,1,-10,5,1,-21,7,-21,11.224972160321824,
-41,3,-3,2,0,-10,5,1,-20,8,-20,11.224972160321824,
-39,3,-3,2,1,-10,5,1,-19,9,-19,11.224972160321824,
-37,3,-3,2,1,-10,5,1,-17,10,-17,11.224972160321824,
-35,3,-3,1,1,-10,5,1,-16,10,-16,11.224972160321824,
-33,3,-3,2,1,-10,5,1,-14,11,-14,11.224972160321824,
-31,3,-3,2,1,-10,5,1,-13,11,-13,11.224972160321824,
-29,3,-3,2,1,-10,5,1,-12,12,-12,11.224972160321824,
-27,3,-2,2,0,-10,5,1,-10,12,-10,11.224972160321824,
-25,3,-3,2,1,-10,5,1,-9,13,-9,11.224972160321824,
-23,3,-3,2,1,-10,5,1,-8,13,-8,11.224972160321824,
-21,3,-3,2,1,-10,5,1,-7,13,-7,11.224972160321824,
-19,3,-2,2,1,-10,5,1,-6,13,-6,11.224972160321824,
-17,3,-3,3,1,-10,5,1,-4,14,-4,11.224972160321824,
-13,3,-2,2,1,-10,5,1,-3,14,-3,11.224972160321824,
-11,3,-3,2,0,-10,5,1,-3,14,-3,11.224972160321824,
-9,3,-3,1,1,-10,5,1,-2,15,-2,11.224972160321824,
-7,3,-3,3,1,-10,5,1,-1,15,-1,11.224972160321824,
-5,3,-3,2,1,-10,5,1,0,15,0,11.224972160321824,
-3,3,-3,3,1,-10,5,1,0,16,0,11.224972160321824,
0,3,-3,2,0,-10,5,1,0,17,0,11.224972160321824,
2,3,-3,2,1,-10,5,1,0,17,0,11.224972160321824,
4,3,-3,2,1,-10,5,1,0,18,0,11.224972160321824,
6,3,-3,2,1,-11,5,1,1,19,1,12.12435565298214,
8,3,-3,2,1,-11,5,1,0,20,0,12.12435565298214,
10,3,-3,2,1,-11,5,1,0,21,0,12.12435565298214,
12,3,-3,2,0,-11,5,1,0,22,0,12.12435565298214,
14,3,-4,2,1,-11,5,1,0,23,0,12.12435565298214,
16,3,-3,2,1,-11,5,1,0,25,0,12.12435565298214,
