-46,3,-2,1,0,-10,0,-1,-127,-86,-127,10.04987562112089,
-44,3,-3,2,1,-11,1,-1,-127,-87,-127,11.090536506409418,
-41,3,-3,2,1,-12,1,0,-127,-88,-127,12.041594578792296,
-39,3,-3,1,1,-13,2,0,-127,-90,-127,13.152946437965905,
-37,3,-4,2,1,-14,2,0,-127,-93,-127,14.142135623730951,
-35,3,-3,2,1,-15,4,1,-127,-95,-127,15.556349186104045,
-33,3,-4,2,1,-16,2,1,-127,-103,-127,16.15549442140351,
-31,3,-4,2,1,-18,4,2,-127,-103,-127,18.547236990991408,
-29,3,-4,2,2,-18,3,3,-127,-107,-127,18.49324200890693,
-27,3,-5,2,2,-20,3,4,-127,-110,-127,20.615528128088304,
-25,3,-5,2,2,-23,3,5,-127,-114,-127,23.727621035409346,
-23,3,-5,1,1,-26,1,6,-127,-119,-127,26.70205984563738,
-19,3,-6,2,2,-28,0,8,-127,-122,-127,29.120439557122072,
-17,3,-7,0,2,-30,-1,9,-127,-125,-127,31.336879231984796,
-15,3,-7,1,3,-33,-2,11,-127,-128,-127,34.84250278036869,
-13,3,-7,0,4,-34,-4,13,-127,-128,-127,36.61966684720111,
-11,3,-7,0,4,-36,-6,17,-127,-128,-127,40.26164427839479,
-9,3,-8,-1,5,-37,-8,20,-125,-128,-125,42.81354925721529,
-7,3,-7,-1,5,-38,-10,23,-123,-128,-123,45.53020975132884,
-5,3,-8,0,5,-39,-13,25,-123,-128,-123,48.11444689487763,
-3,3,-7,-1,5,-39,-15,28,-125,-128,-125,50.299105359837164,
0,3,-8,-1,6,-41,-19,31,-127,-128,-127,54.79963503528103,
2,3,-8,-2,6,-42,-20,33,-127,-128,-127,57.0350769263968,
4,3,-8,-3,7,-44,-23,34,-127,-128,-127,60.174745533321534,
6,3,-9,-3,7,-46,-24,35,-127,-128,-127,62.5859409132754,
8,3,-9,-2,7,-47,-26,36,-127,-128,-127,64.66065264130884,
10,3,-10,-4,7,-50,-26,37,-127,-128,-127,67.4166151627327,
12,3,-10,-3,7,-52,-27,37,-127,-128,-127,69.29646455628166,
16,3,-9,-3,7,-53,-26,37,-127,-122,-127,69.67065379340143,
18,3,-9,-3,7,-53,-26,38,-127,-105,-127,70.20683727387241,
20,3,-10,-4,8,-53,-26,38,-127,-85,-127,70.20683727387241,
22,3,-9,-4,8,-53,-26,38,-127,-54,-127,70.20683727387241,
24,3,-9,-4,8,-52,-26,39,-127,-35,-127,70.00714249274856,
26,3,-9,-4,7,-50,-26,39,-127,-15,-127,68.53466276272175,
28,3,-9,-3,8,-49,-26,39,-127,4,-127,67.80855403265875,
30,3,-8,-4,8,-48,-26,39,-127,22,-127,67.08949247087803,
32,3,-9,-4,7,-46,-25,39,-127,48,-127,65.28399497579785,
34,3,-8,-4,7,-44,-24,38,-127,65,-127,62.89674077406555,
36,3,-8,-2,8,-43,-24,38,-127,78,-127,62.20128616033595,
38,3,-7,-3,7,-40,-25,36,-127,94,-127,59.33801479658719,
40,3,-7,-3,6,-40,-21,35,-127,110,-127,57.148928248918196,
43,3,-6,-2,6,-37,-21,34,-127,127,-127,54.46099521676041,
45,3,-7,-2,6,-35,-21,33,-127,127,-127,52.48809388804284,
49,3,-7,-2,6,-34,-20,31,-127,127,-127,50.16971197844373,
51,3,-5,-2,6,-32,-19,31,-127,127,-127,48.43552415324934,
53,3,-5,-1,6,-30,-18,30,-127,127,-127,46.08687448721165,
55,3,-5,-2,6,-28,-17,29,-127,127,-127,43.749285708454714,
57,3,-5,-1,5,-26,-16,28,-127,127,-127,41.42463035441596,
59,3,-5,-1,5,-24,-15,27,-127,127,-127,39.11521443121589,
61,3,-4,0,5,-23,-14,27,-127,127,-127,38.13135192987524,
63,3,-4,0,5,-22,-13,26,-116,127,-116,36.45545226711637,
65,3,-4,0,5,-20,-12,25,-98,127,-98,34.19064199455752,
67,3,-5,0,5,-20,-11,24,-89,127,-89,33.12099032335839,
69,3,-4,0,5,-19,-10,24,-80,127,-80,32.202484376209235,
71,3,-3,0,4,-19,-9,23,-74,127,-74,31.160872901765767,
73,3,-4,1,5,-18,-8,23,-69,127,-69,30.28200785945344,
75,3,-3,0,5,-17,-7,22,-64,127,-64,28.6705423736629,
79,3,-3,1,5,-16,-6,23,-63,127,-63,28.653097563788805,
81,3,-3,1,5,-15,-6,23,-64,127,-64,28.106938645110393,
83,3,-3,1,5,-14,-5,24,-66,127,-66,28.231188426986208,
86,3,-3,1,5,-12,-4,25,-70,127,-70,28.0178514522438,
88,3,-1,1,4,-10,-3,26,-77,127,-77,28.0178514522438,
90,3,8,2,0,-8,-1,28,-84,127,-84,29.13760456866693,
92,3,5,-1,5,11,0,30,-89,127,-89,31.953090617340916,
94,3,-2,6,6,67,-4,17,-79,71,-79,69.23871749245504,
96,3,9,3,10,-2,-2,16,-115,89,-115,16.24807680927192,
98,3,8,1,14,47,18,17,-119,127,-119,53.1224999411737,
100,3,16,11,15,59,-15,52,-113,127,-113,80.06247560499239,
102,3,17,7,10,86,43,78,-107,127,-107,123.81033882515628,
104,3,2,3,4,115,62,86,-62,127,-62,156.41291506777821,
106,3,2,5,1,59,22,69,-42,127,-42,93.41306118525397,
110,3,1,4,0,19,27,29,-21,65,-21,43.94314508543966,
112,3,-3,3,2,8,21,12,-26,8,-26,25.475478405713993,
114,3,-6,2,5,-4,9,8,-43,-16,-43,12.68857754044952,
116,3,-5,0,7,-19,13,6,-65,17,-65,23.790754506740637,
118,3,-4,1,6,-27,-4,17,-114,92,-114,32.155870381627054,
