@relation punches

@attribute high_g_x_mean numeric
@attribute high_g_y_mean numeric
@attribute high_g_z_mean numeric
@attribute low_g_x_mean numeric
@attribute low_g_y_mean numeric
@attribute low_g_z_mean numeric
@attribute gyro_x_mean numeric
@attribute gyro_y_mean numeric
@attribute gyro_z_mean numeric
@attribute high_g_x_var numeric
@attribute high_g_y_var numeric
@attribute high_g_z_var numeric
@attribute low_g_x_var numeric
@attribute low_g_y_var numeric
@attribute low_g_z_var numeric
@attribute gyro_x_var numeric
@attribute gyro_y_var numeric
@attribute gyro_z_var numeric
@attribute high_g_x_skew numeric
@attribute high_g_y_skew numeric
@attribute high_g_z_skew numeric
@attribute low_g_x_skew numeric
@attribute low_g_y_skew numeric
@attribute low_g_z_skew numeric
@attribute gyro_x_skew numeric
@attribute gyro_y_skew numeric
@attribute gyro_z_skew numeric
@attribute high_g_x_kurt numeric
@attribute high_g_y_kurt numeric
@attribute high_g_z_kurt numeric
@attribute low_g_x_kurt numeric
@attribute low_g_y_kurt numeric
@attribute low_g_z_kurt numeric
@attribute gyro_x_kurt numeric
@attribute gyro_y_kurt numeric
@attribute gyro_z_kurt numeric
@attribute punch_type {jab, hook, uppercut}

@data
-1.43207855974,2.12111292962,2.43862520458,-4.03600654664,5.29296235679,11.9476268412,6.40752864157,15.4762684124,6.40752864157,14.3763195748,14.9607817401,18.7405048202,260.826854101,241.771783532,309.355685857,2848.75863399,6842.35745645,2848.75863399,29.1531800132,33.1221997395,-32.9411187291,13.0798025019,44.7165232182,22.3240868215,-26.2035201892,-47.4969421148,-26.2035201892,81.0919979495,98.2800496658,122.216115954,37.7745105238,33.9400152386,4.46039399485,3.02361995854,2.25690431109,3.02361995854,uppercut
-1.79356060606,2.35416666667,2.52651515152,-7.32575757576,7.3446969697,13.2386363636,6.98484848485,20.3162878788,6.98484848485,17.3153373221,6.95979324495,17.4386908861,313.041609275,186.642547635,361.749870868,2913.36719467,8150.40943167,2913.36719467,30.3284826323,17.9792790668,-21.3275653076,-31.9592445122,73.2060928835,17.0653360123,-7.85531769503,-46.1620041765,-7.85531769503,67.3295296643,71.1956138097,60.6476221281,35.1446534857,42.3012576116,5.50632954907,3.2234952771,1.95650200075,3.2234952771,uppercut
-1.39660056657,2.75920679887,2.99716713881,-8.42209631728,9.67422096317,16.9178470255,-22.9433427762,-2.8328611898,-22.9433427762,34.8172122399,2.89669285525,21.4929098219,456.99180637,134.905199464,220.817613495,1715.75882962,10647.3460023,1715.75882962,41.6430770015,3.56197729669,-36.4921673373,-49.1372859552,24.7845523055,-12.1056020891,1.93136034486,5.39282104556,1.93136034486,62.0173461167,14.7414798763,85.5229315263,25.5755614177,23.7198069778,8.88286612304,2.71213840179,1.40889275792,2.71213840179,uppercut
-1.71285475793,2.12020033389,2.14190317195,-4.91819699499,5.66277128548,9.60601001669,-2.04173622705,9.20033388982,-2.04173622705,9.22639569009,8.54982566938,11.0533192494,276.222022793,218.413822704,309.701199272,2263.37555358,7116.64767935,2263.37555358,15.4272522117,17.9407051568,-9.39342788955,6.69570641474,57.05868197,1.4116959208,-12.9422746311,-25.6145374612,-12.9422746311,41.5980485773,63.6104166624,37.2581855926,30.6246492641,34.0733764339,9.07832537271,2.71754280701,2.04614144744,2.71754280701,uppercut
-1.56939501779,1.2384341637,2.56583629893,-4.78291814947,-0.238434163701,10.2989323843,-33.2170818505,19.2669039146,-33.2170818505,17.0636896696,7.52677904282,7.85420650701,600.048960879,230.964501463,269.362596725,8519.6005623,7514.50883347,8519.6005623,4.01628401662,9.8636199796,0.459447283665,25.2511726321,64.0185860158,10.1788672892,16.2715065627,-24.5592377399,16.2715065627,3.35598192854,26.4458700966,3.38019237977,3.56888781967,32.298124819,3.69619562941,1.26601190741,1.78364122313,1.26601190741,uppercut
-1.70684039088,0.990228013029,2.43648208469,-5.52442996743,-1.49185667752,9.43973941368,-48.0912052117,11.5276872964,-48.0912052117,16.428715424,2.83703805876,4.44140521385,606.132139333,85.2792496472,151.751254655,6006.16106272,6352.93978716,6006.16106272,4.0830260294,0.62316667343,0.594331360272,25.3275370213,2.74584028053,7.76227107449,27.93775785,-4.30865380067,27.93775785,3.91349588083,3.35475294471,2.25684920539,3.89092186559,3.57569580587,3.14758979026,1.70842487562,2.10935650236,1.70842487562,uppercut
-1.57928802589,1.29773462783,2.47572815534,-5.14886731392,0.223300970874,9.56957928803,-50.6569579288,6.52427184466,-50.6569579288,17.5835192342,1.87251913993,4.72837527885,617.479456646,55.623275835,162.639980729,4565.40335774,7525.64746913,4565.40335774,4.58001387048,3.09917233898,1.10281414392,27.8078334999,24.5450222672,4.33902557094,21.7915015509,-14.9076509483,21.7915015509,3.83451232311,18.6201288017,2.47922812795,3.90069705334,29.6310529555,2.29531659758,2.03843249506,1.81033486229,2.03843249506,uppercut
-1.7967032967,0.989010989011,2.07692307692,-6.0989010989,-1.62637362637,7.35714285714,-30.0576923077,8.23351648352,-30.0576923077,18.0300990219,2.52735176911,5.5270498732,665.68802077,83.0472165197,198.295525903,6131.26315511,7145.61854698,6131.26315511,5.6204312943,1.47896256285,2.13026012581,35.6652455527,11.7797670467,17.5449295821,12.5379231923,-1.70610488926,12.5379231923,5.12238259284,6.59370942122,3.93744173223,5.23399403274,8.97766029786,5.09945451352,1.70426310384,1.84426639103,1.70426310384,uppercut
-1.36933797909,0.843205574913,2.73519163763,-3.66202090592,-2.85365853659,11.4738675958,-41.0487804878,25.8083623693,-41.0487804878,16.5883281332,13.1008510483,10.584928796,597.756850271,420.591824594,348.061163787,6869.51678423,8601.59045272,6869.51678423,2.43632786656,9.71848335414,0.187860851559,15.0389979424,48.0152607064,0.534586914077,20.7288030662,-42.4061704645,20.7288030662,3.82655956458,17.7210350887,2.41688588909,3.88487003852,14.7727448747,2.30886238661,1.50976732106,1.80704008936,1.50976732106,uppercut
-1.6,1.39298245614,2.5649122807,-4.90877192982,0.828070175439,10.3052631579,-37.8245614035,10.9929824561,-37.8245614035,17.5522807018,5.40345952601,8.29490920283,629.984659895,171.566931363,269.11734072,6038.93764235,8061.50170514,6038.93764235,4.38821079566,7.21824760992,1.98922307381,26.6190515997,55.6866637814,14.1486863754,6.71851425701,-13.2008444864,6.71851425701,3.74599788112,29.460674303,4.72899169288,3.45054631075,39.1007786847,5.4043784224,1.65191499898,1.62703388983,1.65191499898,uppercut
-5.69732937685,-0.159495548961,-0.209940652819,0.0712166172107,9.99703264095,2.46439169139,1.21661721068,6.19955489614,-8.54970326409,12.9914765473,4.6622466298,14.4047379787,1030.61510623,753.962899207,952.781372998,1368.31806215,1301.32145381,5706.35287083,4.82399934482,1.30913159385,6.60462541587,-39.5563951243,70.1269926698,-52.9887116928,-93.5760423489,-44.4220349323,6.22951060624,14.0164045696,7.1360771361,11.2727098963,9.20359373674,9.86182161728,10.8322501079,8.8270998627,10.7061303305,1.80377468341,uppercut
-1.53356890459,1.32862190813,2.5371024735,-4.45229681979,0.434628975265,10.2932862191,-22.5123674912,16.6749116608,-22.5123674912,19.1322653548,3.53511718213,8.48183895416,676.912035361,132.825231929,273.542958459,7244.709211,7421.57629637,7244.709211,3.90621013177,3.86923695183,0.750738255557,24.5444205908,29.7064947159,4.707542609,6.12116069714,-34.2343004473,6.12116069714,3.97053277602,12.6613536594,1.92597740346,4.10251180596,14.6526846165,1.98376664289,1.74450875146,1.96886572629,1.74450875146,uppercut
-1.36823104693,1.25992779783,2.76534296029,-3.6714801444,-0.0541516245487,11.1588447653,-51.2346570397,23.7581227437,-51.2346570397,32.1026730441,4.09128230526,9.75360033364,1166.02564871,140.592735472,337.873685308,7130.59114546,8589.92344485,7130.59114546,5.2698087776,0.964855736758,2.4998859099,33.5555028923,11.2931417093,19.4244379005,53.5310349653,-35.7920127359,53.5310349653,3.56580428283,4.69575218342,4.00338361069,3.67227425615,8.51168647904,5.29853496069,1.90416861201,1.65319578129,1.90416861201,uppercut
-1.66134185304,1.23003194888,2.38977635783,-5.07987220447,-0.0255591054313,8.59744408946,-50.9744408946,6.303514377,-50.9744408946,18.2559176882,2.49021629291,3.79695618002,661.261991038,76.1015831539,143.997693148,5516.98337229,5863.84717615,5516.98337229,5.21358841182,0.665404190059,1.5934316624,33.0316854541,3.65433243502,12.2055191598,32.9267152694,25.2286597517,32.9267152694,4.06070191911,3.89925093018,3.63660696966,4.17054128969,4.63652645262,4.4456193667,1.88322849649,1.83324778281,1.88322849649,uppercut
-1.64436619718,1.39084507042,2.35563380282,-4.81690140845,1.01056338028,9.45774647887,-25.014084507,10.3908450704,-25.014084507,15.5531020631,5.90709928586,11.1305668518,574.748165047,212.67946588,374.100327316,5654.6406467,6873.85780351,5654.6406467,4.20323552278,6.08655227306,2.07034830149,26.0632265189,52.9530098771,15.200102441,-27.3497478572,-20.6031214149,-27.3497478572,5.38875102641,14.7652065918,3.03019096654,5.5342970598,25.504975199,3.44351951081,1.56096507657,2.06369863962,1.56096507657,uppercut
-1.50883392226,1.40282685512,2.6890459364,-4.76325088339,0.901060070671,11.0106007067,-41.9151943463,7.48409893993,-41.9151943463,21.5926781456,2.41723582514,7.31673513217,774.958084131,83.7852638939,238.88681342,6048.44510482,8435.96706164,6048.44510482,5.1424132264,1.04122787375,0.940397987089,31.14261614,12.5433209512,6.83418165017,12.4519644809,2.27301241564,12.4519644809,3.75722822911,7.44884127512,2.6221530206,3.76764149427,12.4208129756,2.49676858971,1.46848959882,1.5527960696,1.46848959882,uppercut
-1.35106382979,1.59929078014,2.65957446809,-3.49290780142,1.75886524823,10.8439716312,-43.3687943262,7.6170212766,-43.3687943262,14.0930662442,3.7720562346,10.8273728686,503.590375233,134.573059705,365.429555857,5283.0980333,8256.69729893,5283.0980333,4.76755082129,9.10147320793,-1.90412495202,29.5006374077,66.1863123366,-10.5308326554,32.2448415525,-17.1988809183,32.2448415525,3.83855264392,45.5533230824,5.30450210558,3.9824923847,59.0956681575,5.63405921046,2.31100843582,1.75651476408,2.31100843582,uppercut
-1.72941176471,1.1568627451,2.45882352941,-5.3137254902,-0.874509803922,9.86666666667,-44.4941176471,8.97254901961,-44.4941176471,26.9189388697,9.28519800077,10.577716263,989.070203768,327.576409073,359.511633987,5542.94016148,5963.53257978,5542.94016148,2.72859683454,4.79030950326,5.19273189301,18.1827016607,25.4000066873,35.5990566271,17.116355102,13.1620040068,17.116355102,3.24217861651,9.3203947454,5.22404358749,3.37914620254,9.42364944357,6.6849991595,1.67244625848,2.00030849919,1.67244625848,uppercut
-1.61428571429,1.20714285714,2.72142857143,-5.1,-0.532142857143,11.25,-48.6214285714,11.2285714286,-48.6214285714,28.9083673469,4.02852040816,8.11525510204,1070.76857143,127.184681122,256.680357143,6189.27811224,9265.5977551,6189.27811224,5.85073804705,-0.336962511027,2.01937853282,37.3527138474,2.5842871358,15.7831794314,44.802190786,-12.0831757788,44.802190786,3.97909638836,5.08421149152,3.92158741043,4.04548907539,6.60255865221,4.80883084573,1.92318246201,1.57209360735,1.92318246201,uppercut
-1.38851351351,1.28716216216,2.47635135135,-4.51013513514,0.185810810811,9.79054054054,-39.8412162162,6.83108108108,-39.8412162162,19.4740572498,4.73848383857,8.91160290358,605.236383766,165.61750137,331.996667275,5667.36330122,7426.09984478,5667.36330122,7.75276377424,3.59234914119,-0.498947507801,10.0341560701,24.9329571161,-3.58907765496,13.2374928315,-12.9741042093,13.2374928315,10.1175079901,7.33129488518,3.74017914379,6.00485320773,10.7766545426,4.89349343453,1.85030034868,1.75151942352,1.85030034868,uppercut
-1.56119402985,1.34328358209,2.0447761194,-5.80597014925,0.74328358209,7.48955223881,-40.7582089552,19.1611940299,-40.7582089552,18.5805836489,3.77767877033,5.983069726,608.723546447,145.880365337,213.831980397,3071.35347739,6603.4904344,3071.35347739,9.10322896575,0.802126906329,0.622650111646,8.74353789986,3.91712632015,5.45413022955,23.1512254078,-24.8256010606,23.1512254078,11.1145148897,12.1893383777,3.12075973925,7.72516194358,17.8252274632,3.20107100545,3.37610407812,1.96894340982,3.37610407812,uppercut
-1.36155606407,1.20137299771,0.821510297483,-3.08695652174,0.196796338673,0.700228832952,-65.766590389,-8.48741418764,-65.766590389,18.624425954,18.929700632,5.05280961832,673.543925978,484.904062963,168.429588048,2753.10341469,9344.12169514,2753.10341469,4.66937656514,16.9538913496,-5.11180780484,23.5418636757,57.3020644384,-25.7138529986,34.4106096491,4.70159201559,34.4106096491,6.57589805316,27.3114533389,21.5122510301,5.56976390039,13.2458023309,16.0026470004,3.23405190885,1.58455033292,3.23405190885,hook
-0.90119760479,1.70359281437,0.787425149701,-0.913173652695,3.00299401198,0.479041916168,-57.7814371257,5.07185628743,-57.7814371257,20.8854476675,21.7235200258,8.4069077414,726.025395317,519.667655707,253.29746495,3324.67378716,12334.3780702,3324.67378716,5.65539299509,23.0621593327,4.19511936528,29.0577197161,86.6254723809,23.5787260536,27.6806756321,-21.462697709,27.6806756321,5.93683231164,31.754243436,9.44168053862,4.63787795359,18.6631410866,10.4790095183,2.80762575897,1.23887390256,2.80762575897,hook
-1.00815217391,1.50543478261,0.247282608696,-2.03532608696,1.54891304348,-2.89402173913,-16.472826087,17.035326087,-16.472826087,13.7689552812,16.3369269849,5.59374261578,463.289512937,323.17695534,172.13822513,3543.45034853,10655.8492955,3543.45034853,5.26590605753,26.3899633364,1.09216457081,29.6776260291,92.1438419293,5.24595636663,-21.4507970929,-32.2754458871,-21.4507970929,5.53845013514,51.6966444829,5.41725946093,5.27620052033,34.0586688117,5.43983961861,2.2353405436,1.4318282335,2.2353405436,hook
-1.15885416667,1.16145833333,0.638020833333,-2.27083333333,-0.2734375,-0.302083333333,-40.46875,1.125,-40.46875,15.5815361871,19.5624728733,6.3299085829,556.400607639,413.448669434,184.413953993,4125.34798177,10223.8489583,4125.34798177,5.78735677797,24.8350531053,3.45616602846,36.0283634571,93.8999010132,13.9511645261,-1.98409152521,-3.91629021463,-1.98409152521,5.84083312433,39.2416143496,11.3054264716,6.63230578382,27.9029809731,11.4670911051,1.89119914268,1.46599812546,1.89119914268,hook
-1.37054631829,1.14726840855,0.541567695962,-5.11876484561,-0.377672209026,-1.00950118765,-37.5463182898,-3.67458432304,-37.5463182898,17.6774222669,17.298977099,7.20789207915,580.308935291,302.510570353,250.161429917,3553.61602564,8326.40004288,3553.61602564,9.13555444798,29.3784780978,-0.579623884933,-1.44978730807,88.9773391867,-10.0144632995,-0.776937550357,5.28521432229,-0.776937550357,12.648813956,64.0443360523,7.70799551704,8.15309015461,34.7255613505,12.8311875293,2.35454844036,1.71413456537,2.35454844036,hook
-0.954545454545,1.12121212121,0.341991341991,-2.70562770563,-0.534632034632,-2.12554112554,-36.3376623377,-1.34199134199,-36.3376623377,20.9611373475,16.9550045914,5.45879949776,690.043215082,515.950099323,171.161728603,3519.21498847,8565.34624539,3519.21498847,8.56156200283,9.45029420349,-0.678929291334,9.97267385542,55.8381394309,-11.6719665875,7.80931005809,-2.66723209381,7.80931005809,11.8540793208,11.4968734822,9.43763219557,6.0417954396,12.9981136879,12.8238557522,2.74991156228,1.68537273082,2.74991156228,hook
-1.34684684685,1.1981981982,0.524774774775,-3.10585585586,0.783783783784,-1.48873873874,-42.6216216216,-8.27927927928,-42.6216216216,14.7670846522,13.7940508076,4.05118801234,526.094650394,430.363160458,127.087711022,3041.18565863,8089.56614723,3041.18565863,4.71817052129,9.73170075136,-1.92643079573,10.9905878711,58.5523060804,-8.80373208276,17.9619603871,14.8336943269,17.9619603871,7.02430510764,13.5813836107,16.2987181682,6.59470525247,15.0838925233,17.0304849367,3.25629117772,1.76969930449,3.25629117772,hook
-1.20980926431,1.24795640327,0.773841961853,-3.54495912807,0.215258855586,0.117166212534,-53.0490463215,-7.4795640327,-53.0490463215,18.089495059,14.2355203469,4.52378442189,565.975499113,486.021783516,168.757389245,3936.31912034,10821.7373208,3936.31912034,9.02406652074,8.90202065848,-2.61438243145,18.3633328307,55.6406012724,-21.6090590921,17.5708985343,23.7637286489,17.5708985343,10.7843235578,10.7894832198,8.38910400011,6.2426317082,12.2266036817,9.90798054553,1.82799901336,1.4008492259,1.82799901336,hook
-1.3253493014,1.0618762475,0.676646706587,-3.79441117764,-0.794411177645,-0.211576846307,-37.4371257485,-0.976047904192,-37.4371257485,13.524886355,11.1638360007,4.5381572185,448.299050601,243.145357987,133.112919869,4077.97059773,9122.76190135,4077.97059773,6.71887310605,21.4937338049,6.32460292555,30.8472880018,71.7818431937,39.8462590157,-4.59449441716,-5.17052585584,-4.59449441716,9.18465857818,61.7606138882,22.1568383166,7.11271477252,34.6303099316,26.7994185471,2.16761454583,1.63724235547,2.16761454583,hook
-1.50712830957,0.902240325866,0.535641547862,-4.69450101833,-2.05702647658,-0.9816700611,-35.9735234216,-2.30753564155,-35.9735234216,14.3517821811,15.6075509891,4.77011460878,486.366955505,266.892878327,150.791924706,3591.91579594,7972.89727519,3591.91579594,9.2628290464,27.0596929153,3.97796983149,31.3199471944,67.0074156157,-8.53741666716,-1.2755871336,-3.37228589049,-1.2755871336,13.7671569808,64.9956608566,27.4476503903,9.70065624044,29.8633751361,17.0435113219,2.66703436008,1.81730516095,2.66703436008,hook
-1.38139534884,1.22558139535,0.76976744186,-4.09069767442,0.544186046512,-0.0744186046512,-31.9046511628,-8.36046511628,-31.9046511628,16.4452352623,14.6258572201,4.55862087615,593.152239048,472.30851271,186.817717685,3489.10486209,8861.95146025,3489.10486209,6.65199573188,11.2294457837,-7.20684713729,27.2146066741,66.1328291709,-51.4622128889,0.551698315939,4.88296961116,0.551698315939,7.43128872335,13.9537381899,24.0500121533,7.50955640797,13.9368538229,27.205286885,2.65490755847,1.57693871173,2.65490755847,hook
-1.18976545842,1.03411513859,0.590618336887,-3.93603411514,-1.31130063966,-1.15991471215,-18.8869936034,-5.67164179104,-18.8869936034,15.4842449343,14.0414800806,3.19274780529,461.386100263,292.696268884,89.2430840013,3555.66100354,9242.32288451,3555.66100354,10.9146134058,25.9176188772,3.35412927619,8.85691216185,78.692364526,0.869498119543,-5.96661387126,2.00944292135,-5.96661387126,22.8395818244,67.6822861941,26.5244665345,7.2343218721,32.1224413179,11.2925755176,2.85433037128,1.5922607204,2.85433037128,hook
-1.40235294118,1.11058823529,0.818823529412,-4.29647058824,-0.543529411765,0.256470588235,-38.9788235294,-0.305882352941,-38.9788235294,18.4004650519,13.3548290657,6.13893979239,589.545046367,309.678693426,187.941281661,3266.73602215,9298.4099654,3266.73602215,11.080762055,21.9267458571,1.24794244359,31.0282229135,74.4049108388,-10.8327232169,-4.22869600295,5.63036052456,-4.22869600295,15.526329492,52.1282803117,12.0480107707,7.50630081365,27.3956709708,12.4142312938,2.15959226757,1.53815099911,2.15959226757,hook
-1.19821826281,1.11135857461,0.579064587973,-2.83518930958,-0.138084632517,-1.07795100223,-23.710467706,-9.15590200445,-23.710467706,12.7513554,11.7515190897,3.23706727645,463.465042336,400.346188759,96.6776652894,3961.76917773,8979.89997073,3961.76917773,4.05098433552,7.98127410318,4.84380171941,21.6490418994,54.9394318977,17.7806557992,-9.70934181649,12.3792555778,-9.70934181649,7.31610127752,9.0459212681,28.5654467894,6.86639708716,11.8294993829,20.5833006211,2.63289932584,1.6871922466,2.63289932584,hook
-1.24203821656,1.01910828025,0.602972399151,-4.45435244161,-0.27813163482,-0.692144373673,-58.4012738854,-12.0828025478,-58.4012738854,23.087914317,13.4879575912,5.82750708841,646.358319697,419.151942157,183.665309839,3017.42496653,9179.28189108,3017.42496653,14.7496293714,15.979157108,3.62456332492,6.22716217853,77.3849411519,0.410297343751,28.436908948,15.6048400401,28.436908948,22.1488638906,28.9863420103,19.4815442115,8.74609580231,21.1269587055,12.3787243375,3.35203966557,1.65453061972,3.35203966557,hook
-1.23766816143,1.45291479821,0.845291479821,-2.67713004484,2.36098654709,0.372197309417,-31.668161435,0.224215246637,-31.668161435,20.4726618271,15.1401596654,5.67785899576,698.631181001,420.427984677,208.910796517,3378.61634057,8961.10219389,3378.61634057,4.63498893194,12.3149380879,-2.32939127252,11.7414446464,43.1146497407,-13.8027301884,-18.5378385691,-8.40225183256,-18.5378385691,5.58190963909,25.2225612457,10.6006925065,4.84025702545,13.991776909,10.5641886575,2.44596412096,1.64295648392,2.44596412096,hook
-1.41379310345,1.49885057471,0.887356321839,-4.58390804598,1.95862068966,0.67816091954,-24.6574712644,-4.63218390805,-24.6574712644,17.9161315894,11.2017228168,5.10225393051,614.969396221,344.522425684,175.174580526,3216.86428326,9380.44861937,3216.86428326,6.40564473727,11.8130527795,0.0753634297644,1.54695207813,57.0875670409,-15.5791618083,-23.0757894753,4.02983208679,-23.0757894753,11.4705700825,22.7361740082,13.9957027498,6.75227275911,16.7462612256,13.9225885068,2.40351405126,1.59585738536,2.40351405126,hook
-1.52183908046,1.38850574713,0.783908045977,-4.74022988506,1.36781609195,0.2,-32.432183908,-6.32413793103,-32.432183908,18.2403276523,13.6628563879,4.66594794557,639.989990752,351.754366495,168.619770115,3825.17413661,9583.22137138,3825.17413661,6.34698734101,14.6493005607,0.54080129692,13.5691226149,54.0635062831,-12.4734983601,-3.02007360964,14.9384242095,-3.02007360964,8.8440919537,28.6956777852,13.8736439527,5.5529178558,17.2694262288,11.8711596777,2.37416347116,1.56476979664,2.37416347116,hook
-1.58682634731,1.06986027944,0.534930139721,-4.75249500998,-0.283433133733,-0.826347305389,-29.9640718563,-0.323353293413,-29.9640718563,10.4580300477,7.93723530982,3.62203337835,368.864888985,275.344815359,124.658467496,3404.8569926,7329.30462428,3404.8569926,4.53170350122,2.32787071237,-1.62506467934,26.946395691,10.665398578,-4.29381010061,-11.6920980123,-1.23567945142,-11.6920980123,6.15632983687,6.9104428588,13.7220620159,6.08281804923,6.45161647864,9.02749876399,2.62307168784,1.89372411322,2.62307168784,hook
-2.12171837709,2.99761336516,1.75656324582,-9.2553699284,11.1336515513,6.52267303103,7.69212410501,8.44391408115,7.69212410501,16.2501011045,7.82099669061,8.690141888,389.316647775,235.924858027,311.54304202,2354.30855372,4436.36618611,2354.30855372,19.0986765673,0.7228555828,7.38304417129,-15.6547853801,24.6499763404,15.4041843688,-24.9152569077,35.2976542978,-24.9152569077,35.6900369898,16.0525373639,16.6930862335,18.4065013186,10.610782593,13.3460171955,3.40928532162,2.47564760658,3.40928532162,uppercut
-2.29473684211,2.46666666667,2.41052631579,-12.6421052632,8.0,11.1122807018,16.4456140351,25.7929824561,16.4456140351,36.0464635272,10.0032748538,6.48760849492,559.310507849,252.421052632,297.615463219,2277.48212989,4827.53258233,2277.48212989,28.9070710242,13.6173060031,1.21485144544,-13.7379625313,20.665848441,11.8998540172,-57.8658242463,15.7655360971,-57.8658242463,29.795934962,54.8684902176,6.18689435751,16.6589805764,19.7099175015,7.23748380146,4.13820438562,2.00737854479,4.13820438562,uppercut
-2.07843137255,2.80718954248,2.07189542484,-8.56862745098,10.4607843137,4.95751633987,7.31699346405,23.3137254902,7.31699346405,22.2095347943,7.99223589218,17.0863343159,598.402153018,255.490292195,386.792312786,4149.26879619,5615.08458285,4149.26879619,17.5004743255,2.91803666207,19.4366617621,-1.41994336153,33.9406208804,-42.6817946338,-47.576371927,-2.12486302881,-47.576371927,26.3782178834,15.876735343,32.687253214,9.54377208256,16.4109745161,23.219688223,2.39374942774,1.98848998381,2.39374942774,uppercut
-2.08085106383,3.04680851064,2.51063829787,-13.0468085106,11.0978723404,12.6680851064,-2.70638297872,35.685106383,-2.70638297872,37.180697148,12.1127025804,14.003078316,726.819085559,312.028718877,452.35791761,3405.51804436,5703.37318244,3405.51804436,24.7876121615,2.01117925347,6.60423987657,-14.0406815393,37.4195632856,36.7493919257,-36.7402233524,-20.6209793695,-36.7402233524,23.0035680735,16.7212865877,16.5567848068,11.2709342893,14.0456117847,6.32395770951,2.46992729272,2.19166389954,2.46992729272,uppercut
-1.92893401015,3.61675126904,1.85279187817,-10.847715736,14.3883248731,6.2538071066,-4.40862944162,12.2411167513,-4.40862944162,36.0558633307,15.9267244711,13.2676698704,582.418433868,387.070015976,326.575175861,2663.01830117,4374.56369012,2663.01830117,36.2055507831,12.9535419644,5.39956290594,-30.241191817,44.3629488883,-27.8368989151,-17.3671181251,42.4605291504,-17.3671181251,48.175713663,27.3091463241,35.6688486164,15.4634669192,10.7725982031,23.331692743,2.91642850254,2.41576843212,2.91642850254,uppercut
-2.34926470588,2.97058823529,2.34926470588,-13.2389705882,11.3198529412,10.6213235294,10.4007352941,16.5661764706,10.4007352941,32.0728671064,11.8888408304,6.84492592993,636.498040117,287.783723508,243.124986484,2263.1298524,6341.59120891,2263.1298524,30.0620172441,0.577176138031,5.25855399324,-11.9019856424,37.1793124454,20.6801911749,-40.9931489623,9.2636672688,-40.9931489623,39.3212826574,12.6706427569,12.8924100422,13.9269111038,13.7795436429,5.81549106514,3.6608212854,1.82514159682,3.6608212854,uppercut
-2.31879194631,2.82214765101,2.85570469799,-10.2483221477,9.01677852349,10.8422818792,21.4865771812,13.9697986577,21.4865771812,22.4386401513,20.4281000856,24.0966285302,628.602765641,347.123879555,511.206668619,2600.5853903,6035.6534503,2600.5853903,17.7298565764,11.5026082294,22.033165007,16.9372535847,7.0592697512,-11.614697271,-54.7125449859,21.8229981462,-54.7125449859,22.9043685752,44.7712553652,33.1346284144,12.579713909,21.3081561057,14.1784509738,3.72956088673,1.82241243442,3.72956088673,uppercut
-2.24041811847,2.77351916376,2.12195121951,-8.78048780488,9.70034843206,7.11846689895,-16.5296167247,32.7839721254,-16.5296167247,21.2627566196,7.47832315556,11.5217132659,586.108608821,234.739477231,403.881435977,3575.98431449,4773.44462116,3575.98431449,18.5932494609,8.67710684701,10.2669331286,39.579519248,56.9868423282,-28.4759051971,-5.9407013918,19.0192057822,-5.9407013918,26.1146998397,34.4177449276,17.4223818274,16.1516409083,26.1739044067,17.1026297374,1.98977248621,1.75827491108,1.98977248621,uppercut
-2.275,3.04,1.73,-10.265,11.39,6.255,2.75,15.135,2.75,20.714375,9.3234,4.6371,455.269775,329.9929,192.564975,2749.8425,3709.846775,2749.8425,22.0044187121,5.56889119634,5.74259659378,-25.0477023529,20.0789099645,25.6544052714,-36.7278998138,47.5879178923,-36.7278998138,34.6849570248,7.46694129583,19.2048130972,16.0428593662,5.6936708893,10.8046233642,3.15247847806,2.77458015271,3.15247847806,uppercut
-2.22580645161,3.31989247312,1.88978494624,-12.188172043,13.3548387097,7.97043010753,-7.09408602151,17.188172043,-7.09408602151,32.9758931668,8.9326150422,5.79699242687,705.42158053,340.051508845,210.37815788,3302.7142661,4506.09362354,3302.7142661,22.5689445641,1.80854708409,6.63764013318,-12.7973771218,-1.2553993635,39.9938154837,-15.5028388004,26.5630833631,-15.5028388004,23.1658338835,6.27417357658,31.7747110751,11.0077072523,13.5936908627,16.2052805648,2.83595459101,2.2921542562,2.83595459101,uppercut
-2.62798634812,2.54948805461,2.1023890785,-11.7406143345,8.62457337884,8.47781569966,4.30716723549,17.5358361775,4.30716723549,21.4827662524,10.7390185092,9.32740043565,632.396882899,272.036529255,269.23244301,3230.15820802,4740.41253829,3230.15820802,18.6923563082,5.00788680919,13.5850880438,7.85149860134,42.2463296802,38.2510574832,-42.0940393306,28.8295078553,-42.0940393306,26.8202283633,22.1279142051,34.6526115652,12.0070702966,16.4150002343,13.8562977495,2.7254590215,2.16419243958,2.7254590215,uppercut
