108,3,-1,2,-1,1,6,-8,1,-37,1,10.04987562112089,
110,3,-1,2,-1,1,7,-8,4,-38,4,10.677078252031311,
112,3,-1,3,0,2,6,-8,8,-38,8,10.198039027185569,
114,3,-1,2,-1,2,6,-8,10,-38,10,10.198039027185569,
116,3,-1,2,-1,2,6,-8,12,-38,12,10.198039027185569,
118,3,-1,2,0,2,6,-8,15,-38,15,10.198039027185569,
120,3,-1,2,-1,2,6,-8,17,-39,17,10.198039027185569,
122,3,-1,2,-1,2,6,-9,20,-39,20,11.0,
124,3,-1,1,-1,2,7,-9,23,-39,23,11.575836902790225,
126,3,0,3,-1,2,7,-9,25,-39,25,11.575836902790225,
63,3,0,3,0,2,7,-9,28,-39,28,11.575836902790225,
-125,3,-1,2,-1,2,7,-9,30,-40,30,11.575836902790225,
-123,3,0,2,-1,2,7,-9,32,-40,32,11.575836902790225,
-119,3,0,2,-1,2,7,-9,36,-41,36,11.575836902790225,
-117,3,-1,2,-1,2,8,-9,38,-41,38,12.206555615733702,
63,3,-1,3,-1,2,8,-9,39,-42,39,12.206555615733702,
63,3,-1,2,0,2,8,-9,41,-43,41,12.206555615733702,
-111,3,-1,2,-1,2,8,-8,43,-44,43,11.489125293076057,
-109,3,0,2,-1,2,8,-8,44,-45,44,11.489125293076057,
-107,3,-1,3,-1,2,8,-9,45,-46,45,12.206555615733702,
-105,3,-1,2,-1,2,9,-8,46,-47,46,12.206555615733702,
-103,3,0,2,-1,2,9,-9,47,-48,47,12.884098726725126,
-101,3,-1,2,0,2,9,-9,47,-49,47,12.884098726725126,
63,3,-1,3,-1,2,9,-8,47,-50,47,12.206555615733702,
-97,3,-1,2,0,2,9,-8,47,-51,47,12.206555615733702,
-95,3,-1,3,-1,2,10,-8,47,-52,47,12.96148139681572,
-93,3,-1,2,-1,2,10,-8,47,-53,47,12.96148139681572,
-91,3,-1,3,-1,2,10,-8,47,-54,47,12.96148139681572,
-87,3,-1,2,-1,2,10,-8,47,-55,47,12.96148139681572,
-84,3,0,2,-1,2,10,-8,47,-56,47,12.96148139681572,
-82,3,-1,3,0,2,10,-8,46,-57,46,12.96148139681572,
-80,3,-1,3,-1,2,10,-9,46,-58,46,13.601470508735444,
-78,3,-1,3,-2,2,10,-8,47,-59,47,12.96148139681572,
-76,3,-1,3,-1,2,11,-8,47,-61,47,13.74772708486752,
-74,3,-1,3,-2,1,11,-8,47,-62,47,13.638181696985855,
-72,3,-1,3,-1,1,11,-8,48,-64,48,13.638181696985855,
-70,3,-1,3,-1,1,11,-8,48,-65,48,13.638181696985855,
-68,3,-1,3,-1,1,11,-8,49,-67,49,13.638181696985855,
-66,3,-1,2,0,1,11,-8,50,-69,50,13.638181696985855,
-64,3,-1,3,0,1,11,-8,51,-69,51,13.638181696985855,
-62,3,-1,3,-1,1,11,-8,52,-70,52,13.638181696985855,
-60,3,-1,3,-1,1,12,-8,54,-71,54,14.45683229480096,
-56,3,0,3,-1,1,12,-8,56,-73,56,14.45683229480096,
-54,3,-1,3,-2,1,12,-8,58,-74,58,14.45683229480096,
-52,3,-1,3,-2,1,12,-8,60,-75,60,14.45683229480096,
-50,3,0,3,0,1,12,-8,63,-75,63,14.45683229480096,
-48,3,-1,3,-1,1,12,-8,65,-76,65,14.45683229480096,
-46,3,-1,3,-1,1,12,-8,69,-76,69,14.45683229480096,
-44,3,-1,3,-1,1,12,-8,71,-76,71,14.45683229480096,
-41,3,-1,3,-1,1,12,-8,74,-76,74,14.45683229480096,
-39,3,-1,3,0,1,12,-8,76,-76,76,14.45683229480096,
-37,3,-1,3,-1,1,12,-8,79,-76,79,14.45683229480096,
-35,3,-1,3,-1,1,12,-7,83,-76,83,13.92838827718412,
-33,3,-1,3,-1,1,12,-7,85,-76,85,13.92838827718412,
-31,3,-1,3,0,1,12,-7,88,-75,88,13.92838827718412,
-29,3,-1,3,-1,1,12,-7,90,-75,90,13.92838827718412,
-25,3,-1,3,0,1,12,-7,93,-75,93,13.92838827718412,
-23,3,-1,3,-1,1,12,-7,96,-74,96,13.92838827718412,
-21,3,-1,3,-1,0,12,-7,98,-74,98,13.892443989449804,
-19,3,-1,3,-1,0,12,-6,100,-74,100,13.416407864998739,
-17,3,-1,3,0,0,12,-6,101,-74,101,13.416407864998739,
-15,3,-1,3,0,0,12,-6,102,-73,102,13.416407864998739,
-13,3,-1,3,0,0,12,-6,102,-73,102,13.416407864998739,
-11,3,-1,3,0,0,12,-6,102,-73,102,13.416407864998739,
-9,3,-1,3,0,0,12,-6,102,-74,102,13.416407864998739,
-7,3,-1,3,-1,0,12,-6,101,-74,101,13.416407864998739,
-5,3,-2,3,-1,0,12,-6,100,-74,100,13.416407864998739,
-3,3,-1,3,0,0,12,-6,98,-75,98,13.416407864998739,
0,3,-1,3,-1,0,12,-6,96,-75,96,13.416407864998739,
2,3,-1,3,0,0,12,-5,94,-76,94,13.0,
4,3,-1,3,-1,0,12,-5,92,-77,92,13.0,
8,3,-1,3,0,0,12,-5,90,-78,90,13.0,
10,3,-1,3,0,0,12,-5,87,-80,87,13.0,
12,3,-1,3,-1,0,12,-5,84,-82,84,13.0,
14,3,-2,3,-1,0,12,-5,82,-83,82,13.0,
16,3,-1,3,0,0,12,-5,80,-85,80,13.0,
18,3,-1,3,-1,0,12,-5,78,-86,78,13.0,
20,3,-1,3,0,0,12,-5,74,-88,74,13.0,
22,3,-1,3,0,0,12,-5,72,-90,72,13.0,
24,3,-1,3,0,0,12,-4,71,-91,71,12.649110640673518,
